FIPS,MARKET_VALUE,Per_Crop_Sales,Per_Grain_Mark_Val,Per_Cotton_Mark_Val,Per_Other_Crop_Mark_Val,Per_Veg_Sale_Mkt_Val,Per_Fruit_Sales_Mkt_Val,Per_Nursery_Sales_Val,Per_Cut_Tree_Sales_Val,Per_Ani_Sales_Mark_Val,Per_Poul_Sales_Mark_Val,Per_Milk_Sales_Mrk_Val,Per_Cattle_Sales_Mrk_Val,Per_Hog_Sales_Mrk_Val,Per_Sheep_Sales_Mrk_Val,PER_AQ_SALES,PER_EQ_SALES,PER_SP_AN_SALES,Per_Cropland_Manure,Cattle_Operations,Milk_Operations,Poul_Total_Oper,Hog_Oper,TOT_SHEEP_Oper,EQUI_OPER,TOT_AQUA_OPER
47031,60560000,66.52,43.96,0,2.52,0.21,0.11,19.72,0,33.48,2.42,2,28.52,0.08,0.29,0,0.1,0.06,3.68,462,2,80,16,80,20,0
47033,81591000,97.04,57.84,36.61,0.29,0.02,0.28,2,0,2.96,0.1,0,2.8,0,0.03,0,0.03,0,0.42,109,0,16,0,5,5,0
47035,46733000,47.01,1.55,0,3.41,38.02,0.13,3.65,0.15,52.99,14.38,10,26.76,0.56,0.49,0,0.69,0.11,11.13,480,18,85,46,92,52,0
47037,11107000,78.42,3.88,0,2,18.11,1.55,52.38,0.5,21.58,0.32,1.13,10.85,0.27,0.54,0,7.35,1.13,9.14,199,6,45,7,17,23,0
47039,7415000,56.54,45.19,0,7.89,2,1.28,0.18,0,43.46,0.27,0,41.37,0.14,1.13,0,0.47,0.08,0.98,197,0,34,10,25,8,0
47041,25976000,78.36,11.16,0,4.92,0.3,11.78,49.7,0.5,21.64,0.11,0.03,20.23,0.01,0.38,0,0.81,0.07,2.35,356,2,48,9,56,31,0
47043,18630000,56.57,19.1,0,13.9,1.2,1.8,0.26,0.32,43.43,0.33,6.23,32.57,0.3,1.04,0.05,2.33,0.58,5.31,607,4,113,25,85,72,3
47045,134165000,96.78,83.63,11.61,0.17,1.31,0.03,0.02,0.01,3.22,0,0,1.65,1.47,0.08,0,0.01,0,0.77,134,0,14,12,16,8,0
47047,89899000,86.97,47.66,33.06,2,1.06,0.04,3.14,0,13.03,0.5,0,9.58,1.03,0.08,0,1.41,0.43,0.96,307,0,41,8,31,35,0
47049,37562000,12.95,3.45,0,2.46,2.56,0.18,3.8,0.5,87.05,36.54,4.83,45.17,0.05,0.23,0,0.2,0.03,28.38,366,10,41,19,38,31,0
47051,72508000,44.49,27.43,1.1,2.2,0.26,0.5,12.5,0.5,55.51,42.33,1.49,11.07,0.21,0.17,0,0.23,0.03,3.74,465,8,48,8,55,33,0
47053,137109000,94.61,78.25,14.32,0.47,0.12,0.26,1.19,0,5.39,0.1,0.5,3.27,0.51,0.07,0.77,0.09,0.08,0.63,233,4,62,13,56,25,3
47055,48851000,38.34,26.06,0.57,8.67,0.57,0.33,2.13,0,61.66,12.92,0.5,47.1,0.23,0.46,0,0.41,0.05,11.08,"1,006",5,90,17,77,58,0
47057,19461000,55.46,1.2,0,8.23,27.51,0.39,17.35,0,44.54,0.2,3,32.75,0.03,2.05,4.52,1.58,0.42,4.42,587,4,52,8,62,50,1
47059,61523000,30.8,6.29,0,10.4,12.71,0.52,0.68,0,69.2,23.07,9.89,35.09,0.08,0.37,0.01,0.62,0.07,9.4,"1,588",31,138,34,90,95,1
47061,29646000,37.23,8.54,0,2.82,0.5,0.03,25.31,0.03,62.77,39.38,0.7,9.2,0.14,0.24,0,0.14,12.97,24.66,115,2,29,17,33,5,0
47063,15757000,24.36,16.35,0,5.14,0.67,0.32,1.04,0.51,75.64,37.98,10.24,25.76,0.5,0.37,0.01,0.62,0.17,6.6,377,5,53,3,35,30,1
47065,20594000,12.73,0.43,0,5.64,0.92,0.43,5.31,0,87.27,71.93,0.05,13.07,0.04,0.22,0,1.66,0.3,19.2,247,2,90,8,39,22,0
47067,6667000,18.31,0.49,0,15.29,1.22,0.87,0,0,81.69,0.17,0.35,76.3,0.22,3.89,0,0.7,0.06,5,282,2,21,3,17,14,0
47069,31513000,90.73,50.09,34.69,3.11,0.73,0.3,1.81,0,9.27,0.2,0,8.34,0.11,0.2,0,0.32,0.1,0.48,210,0,44,16,47,19,0
47071,29658000,81.51,72.94,0.26,4.16,0.09,0.26,3.54,0.26,18.49,0.1,0.3,16.89,0.13,0.26,0,0.51,0.3,2.56,300,3,37,14,24,25,0
47073,18769000,28.52,5.44,0,14.38,2.41,0.74,3.82,0,71.48,9.07,5.74,51.47,0.95,1.21,0,2.68,0.36,6.21,944,7,116,45,90,44,0
47075,97804000,99.16,58.98,39.3,0.26,0.12,0.25,0.25,0,0.84,0.01,0,0.71,0.01,0.06,0,0.05,0.01,0.24,73,0,9,9,10,12,0
47077,29164000,60.15,51.77,1.14,3.97,1.11,0.29,1.87,0,39.85,0.18,0,38.78,0.36,0.17,0.01,0.34,0.01,2.27,410,0,32,11,31,27,1
47079,94096000,62.21,51.86,1.21,2,0.44,0.13,1.21,0,37.79,1.59,4.45,7.02,24.41,0.08,0,0.22,0.03,4.1,313,8,43,16,23,33,0
47081,17073000,50.57,38.15,0,9.19,0.72,0.18,2.14,0,49.43,0.31,0.65,45.78,0.96,0.88,0.01,0.7,0.14,2.44,379,2,77,9,62,36,4
47083,8867000,8.94,0.45,0,7.45,0.25,0.12,0.33,0,91.06,0.24,0,90.32,0.18,0.2,0,0.07,0.06,3.43,214,0,32,12,14,8,0
47085,11220000,46.17,23.67,0,18.41,1.35,0.34,2.4,0,53.83,0.42,0,52.27,0.21,0.38,0.01,0.34,0.2,2.19,344,0,102,22,31,22,4
47087,4912000,36.05,5.88,0,21.59,4.33,1.34,1.84,0,63.95,0.65,1.1,59.12,0.22,1.8,0,0.75,0.31,5.83,300,3,49,14,33,12,0
47089,24111000,21.8,9.81,0,8.38,1.93,0.23,1.23,0,78.2,16.82,6.51,53.31,0.5,0.35,0.01,0.63,0.07,4.92,593,4,72,18,44,23,1
47091,7650000,29.85,3.17,0,14.62,1.26,0.61,4.35,5.36,70.15,0.87,0,65.85,0.22,0.76,0,2.2,0.25,3.14,265,0,57,13,28,34,0
47093,18653000,61.65,0.9,0,8.01,7.83,1.09,43.72,0.09,38.35,0.35,5.32,24.55,0.07,0.56,0,7.17,0.33,7.25,516,5,102,8,63,69,0
47095,45801000,99.79,87.08,12.21,0.25,0.25,0,0,0,0.21,0,0,0.19,0,0,0,0,0.02,0.61,4,0,0,0,0,0,0
47097,69593000,95.97,73.48,20.08,0.63,1.59,0.04,0.15,0,4.03,0,0,3.84,0,0.07,0,0.1,0.02,0.28,87,0,9,4,7,13,0
47099,71127000,55.6,49.34,0.06,4.81,0.95,0.23,0.15,0,44.4,17,4.67,20.95,1.02,0.23,0.01,0.31,0.21,7.6,808,18,134,48,67,57,2
47101,2991000,35.24,7.55,0,20.03,4.94,2.22,0.5,0,64.76,0.77,1.5,59.16,0.37,1.44,0,0.94,0.58,9.5,140,1,39,10,14,16,0
47103,124916000,30.93,17.96,5.44,3.04,2.18,0.41,1.54,0,69.07,42.01,1.06,25.1,0.24,0.2,0.01,0.36,0.09,4.24,"1,040",11,108,25,120,66,6
47105,90797000,NA,NA,0,2.05,0.1,0.06,NA,0,NA,0.03,NA,NA,0.03,0.04,NA,0.37,NA,8.74,352,7,44,20,25,32,2
47107,50123000,16.23,9.42,0,4.54,0.99,0.44,0.58,0,83.77,46.5,18.51,18.07,0.15,0.08,0.01,0.28,0.17,8.35,643,13,79,18,45,54,3
47109,22386000,86.03,62.76,16.7,3.48,0.51,0.45,1.79,0.33,13.97,0.2,0.34,12.23,0.16,0.47,0,0.17,0.4,2.14,262,2,51,16,53,13,3
47111,61515000,44.84,11.49,0.08,4.12,0.16,0.08,0.24,0,55.16,37.36,0,15.84,1.1,0.41,0,0.25,0.2,4.24,587,0,80,29,69,32,0
47113,49474000,93.69,62.62,28.52,1.36,0.19,0.1,0.8,0.1,6.31,0.03,0,5.56,0.02,0.17,0,0.4,0.13,1.61,168,0,26,7,25,34,0
47115,17065000,33.87,28.1,0,5,0.24,0.32,0.21,0,66.13,49.4,0.02,15.72,0.29,0.27,0,0.42,0.01,5.87,172,1,56,6,23,10,0
47117,43430000,24.31,17.55,0,5.81,0.09,0.31,0.55,0,75.69,32.98,10,26.94,0.11,0.74,0,4.87,0.05,8.82,592,15,76,24,110,62,0
47119,45572000,48.32,35.07,0,6.9,1.16,0.23,4.77,0,51.68,0.34,9.5,40.3,0.26,0.68,0,0.56,0.04,2.56,829,6,133,21,149,63,0
47121,7725000,38.16,18.63,0,12.32,3.75,0.5,2.96,0,61.84,0.08,15.03,45.35,0.08,0.58,0,0.65,0.08,3.76,212,4,22,5,14,11,0
47123,42056000,28.64,17.22,0,9.85,0.22,0.69,0.46,0.2,71.36,0.8,28.08,41.76,0.03,0.28,0.01,0.32,0.08,8.17,484,23,57,18,46,45,1
47125,49834000,77.1,40.94,0,3.54,0.39,0.39,0.72,0.05,22.9,1.12,0.5,19.83,0.5,0.15,0,0.79,0.01,2.29,381,1,95,27,49,34,0
47127,20206000,5.66,0.92,0,4.17,0.13,0.22,0,0,94.34,10.83,1.58,81.17,0,0.34,0,0.34,0.06,3.51,251,3,20,3,26,16,0
47129,13111000,18.06,6.95,0,9.98,0.57,0.09,0.23,0,81.94,38.32,0,42.87,0.19,0.25,0,0.24,0.06,21.73,224,0,72,17,33,19,0
47131,137414000,72.1,66.56,2.43,0.25,2.43,0.18,0.24,0,27.9,18.57,0,5.13,3.9,0.05,0,0.24,0.01,2.1,180,0,37,8,31,16,0
47133,31508000,56.56,3.61,0,8.44,2.5,0.23,41.78,0,43.44,0.36,5.1,33.7,1.1,0.5,0,2,0.68,5.69,688,12,56,21,54,36,0
47135,4608000,68.48,53.36,0,13.55,0.34,0.34,0.89,0,31.52,0.49,0,30.22,0.16,0.5,0,0.08,0.07,1.32,121,0,18,5,26,7,0
47137,14272000,7.73,3.15,0,4.22,0.12,0.12,0.12,0,92.27,65.15,0,26.63,0.01,0.14,0,0.33,0.01,24.74,191,0,13,4,9,12,0
47139,36474000,11.75,7.08,0,1.69,0.73,0.38,1.2,0.67,88.25,67.9,14.74,4.97,0.1,0.25,0,0.25,0.03,28.62,195,4,51,19,17,15,0
47141,15775000,34.03,13.51,0,10,1.3,2.13,6.47,0.12,65.97,0.3,6.47,56.24,0.53,1.27,0,1.1,0.06,8.84,560,7,89,17,85,51,0
47143,11756000,31.38,2.65,0,7.18,20.49,0.93,0.12,0,68.62,38.94,2.5,23.32,2.79,0.22,0,0.65,0.2,10.24,243,3,40,9,28,13,0
47145,6094000,30.16,0.96,0,14.92,4.16,2.13,6,1.51,69.84,0.92,0,39.08,0.78,1.77,0.31,26.68,0.3,3.06,290,0,104,21,64,36,1
47147,138691000,83.22,37.19,0,1.87,0.5,0.26,20.19,0.5,16.78,0.54,3.45,12.21,0.25,0.09,0.01,0.21,0.02,1.72,525,9,75,19,70,45,1
47149,27208000,57.58,36.52,0.24,13.83,1.66,1,3.84,0.24,42.42,0.42,2.29,34.86,0.89,1,0,2.64,0.32,4.33,660,6,162,24,147,69,3
47151,1844000,45.94,1.77,0,36.83,5.13,1.81,0.4,0,54.06,0.57,0,48.1,1.2,0.12,0,2.44,1.63,5.97,124,0,29,13,3,17,0
47153,6856000,22.22,9.94,0,7.86,1.73,2.33,0.35,0,77.78,0.33,3.7,70.98,0.08,0.81,1.5,0.25,0.13,1.53,141,3,25,4,26,8,1
47155,6109000,35.9,2.21,0,22.65,1.23,2.53,7,0.14,64.1,0.27,0,60.37,0.2,0.77,0,1.05,1.44,5.57,282,0,40,1,22,23,0
47157,27439000,94.36,44.97,23.23,1.96,0.75,2.37,21.09,0,5.64,0.25,0.01,2.96,0.01,0.15,0.02,2.12,0.12,1.55,117,1,54,4,32,24,1
47159,26530000,56.08,34.93,0,5.56,0.34,1.44,0.34,0,43.92,8.53,0.85,32.87,0.7,0.8,0,0.05,0.12,2.4,569,6,53,19,99,25,0
47161,7838000,68.08,28.43,0,9.78,1.4,0.35,0.35,0,31.92,0.5,3.35,25.99,0.47,0.63,0.01,0.93,0.04,1.88,189,2,37,20,31,12,2
47163,21999000,15.18,2.43,0,9.58,0.63,0.35,2.16,0.01,84.82,0.46,5.29,73.46,0.13,3.44,0,1.89,0.16,10.12,622,3,68,9,92,51,0
47165,44113000,55.34,31.89,0,6.08,0.49,0.36,5.7,0,44.66,1.23,3.82,37.69,0.14,0.53,0,0.59,0.66,3.51,758,6,116,38,69,53,0
47167,77429000,97.35,70.95,23.51,1.02,1.62,0.03,0.23,0,2.65,0.13,0,2.14,0.12,0.1,0.02,0.12,0.02,0.33,169,0,32,25,36,35,2
47169,6421000,18.84,2.75,0,8.9,0.25,1.59,0.29,0,81.16,0.14,1,75.57,0.95,2.31,0,0.47,0.72,1.09,211,1,22,5,29,10,0
47171,1139000,48.86,1.51,0,20,8.63,16.22,2.5,0,51.14,0.22,0,14.49,0.82,0.21,35.31,0,0.09,5.52,39,0,9,3,4,0,2
47173,3165000,32,0.24,0,24.97,3.24,1.8,1.46,0.14,68,0.69,0,64.16,0.2,1.6,0,1.07,0.28,5.06,348,0,36,3,11,16,0
47175,8254000,21.02,1.72,0,8.03,8.25,0.65,2.38,0,78.98,16.11,0.53,59.95,0.18,1.65,0,0.53,0.04,15.49,216,13,34,11,41,24,0
47177,126030000,73.43,11.38,0,1.99,0.05,0.72,59.24,0.05,26.57,14.46,2.27,9.31,0.1,0.24,0,0.15,0.04,3.44,619,12,72,19,97,49,0
47179,42524000,40.22,3.94,0,8.99,20.99,2.51,0.3,0.3,59.78,7.18,7.5,43.83,0.12,0.37,0,0.57,0.21,7.63,848,17,113,15,71,65,0
47181,37872000,12.82,8.59,0,3.43,0.24,0.23,0.33,0,87.18,47.66,0.5,34.16,3.5,0.47,0.03,0.86,0.01,18.28,450,1,67,9,36,31,3
47183,139309000,57.9,56.5,0.01,0.77,0.24,0.01,0.18,0,42.1,18.27,0.67,3.92,19.03,0.11,0,0.05,0.05,6.32,290,4,79,48,56,24,4
47185,30529000,23.28,11.07,0,6.87,0.59,0.2,4.55,0,76.72,0.14,23.14,52.32,0.04,0.71,0,0.33,0.05,11.08,613,7,59,18,68,31,0
47187,30893000,59.15,23.24,0,10.16,3.75,2.54,19.06,0,40.85,0.23,4.31,28.94,0.2,1.47,0,4.12,1.58,4.81,538,10,91,22,100,85,0
47189,22164000,27.37,8.85,0,16.05,0.74,0.73,0.33,0.34,72.63,0.8,5.1,60.31,0.48,1.91,0,3.71,0.32,3.9,900,2,120,26,157,97,0
55001,131099000,65.26,11.73,0,1.16,48.25,3.31,0.75,0.06,34.74,0.02,30.25,4.38,0.01,0.04,0,0.01,0.03,13.22,119,14,48,14,17,3,0
55003,17570000,15.02,2.45,0,9.86,1.1,0.52,0.85,0.24,84.98,0.28,69.15,14.95,0.25,0.06,0,0.15,0.14,19.38,119,13,38,14,4,3,1
55005,266401000,28.78,22.32,0,1.78,4.23,0.14,0.29,0.02,71.22,30.9,30.46,8.84,0.5,0.1,0,0.06,0.36,17.13,581,173,125,47,56,36,1
55007,15928000,51.58,9.78,0,26.2,1.5,10.62,3.33,0.15,48.42,0.99,29.11,11.7,0.38,0.55,0,0.48,5.21,11.3,174,22,45,26,27,11,5
55009,292749000,13.76,9.55,0,1.72,0.45,0.24,1.8,0.01,86.24,0.14,64.93,20.52,0.09,0.38,0,0.08,0.1,26.62,424,148,57,52,38,31,2
55011,203056000,26.65,23.67,0,2.3,0.14,0.22,0.1,0.22,73.35,29.1,29.79,14.22,0.12,0.1,0,0,0,20.87,476,106,93,28,35,5,0
55013,37946000,36,28.36,0,4.78,0.08,1.43,1.27,0.08,64,5,43.53,15,0.02,0.08,0,0.12,0.25,15.07,191,30,26,9,11,7,1
55015,203559000,21.83,16.87,0,2.59,1.02,0.2,1.14,0.02,78.17,0.02,60.53,15.4,0.03,1.73,0,0.03,0.43,26.67,268,93,30,16,17,19,0
55017,215337000,37.47,32.53,0,3.03,0.16,0.68,1.05,0.02,62.53,10.16,42.74,8.13,0.8,0.45,0,0.05,0.2,18.14,701,271,103,46,41,33,1
55019,404103000,17.93,14.23,0,2.79,0.17,0.13,0.58,0.02,82.07,1.18,65.84,14.18,0.14,0.47,0,0.22,0.05,30.9,"1,320",820,252,106,111,127,0
55021,222288000,51.02,45.77,0,1.65,2.03,0.15,1.31,0.1,48.98,1.2,33.09,13.19,0.71,0.34,0,0.37,0.09,13.38,460,113,121,36,71,46,0
55023,73378000,43.59,30.78,0,4.14,1.5,5.19,1.5,0.48,56.41,0.06,34.72,16.68,3.8,0.6,0,0.45,0.1,14.23,483,87,60,24,49,21,1
55025,509072000,36.34,29.78,0,1.6,1.51,0.31,2.78,0.19,63.66,0.42,45.22,15.53,2.07,0.11,0,0.15,0.16,20.97,793,231,236,110,90,74,3
55027,345666000,42.09,37.83,0,1.79,1.54,0.17,0.68,0.08,57.91,0.14,44.03,12.49,0.92,0.13,0,0.04,0.16,16.83,711,224,132,39,43,13,1
55029,78742000,41.53,20.25,0,3.45,4.35,7.05,6.41,0.02,58.47,0.13,50.95,7.05,0.05,0.2,0,0.01,0.08,17.01,171,64,50,16,20,9,0
55031,8533000,40.39,7.56,0,30.17,0.6,1.12,0.94,0,59.61,0.13,9.74,46.91,0.37,0.12,0,1.6,0.74,2.72,123,6,28,21,8,4,4
55033,212939000,47.82,38.57,0,3.63,5.17,0.15,0.15,0.15,52.18,5.72,36.53,8.84,0.64,0.21,0,0.1,0.14,11.82,556,136,97,41,66,33,1
55035,89920000,49.11,31.73,0,3.29,1,0.45,12.5,0.15,50.89,6.43,29.45,12.86,0.54,0.83,0,0.14,0.64,16.81,405,120,103,71,64,36,1
55037,1285000,56.89,7.44,0,30.93,2.5,6.52,7,2.5,43.11,1.32,3.95,34.08,0.5,0.63,0,1.3,1.33,8.43,45,1,14,6,8,2,0
55039,396738000,24.01,19.73,0,1.12,2.39,0.1,0.57,0.1,75.99,0.23,64.7,10.3,0.1,0.33,0,0.03,0.3,24.46,429,225,71,30,56,23,0
55041,4909000,80.63,18,0,24.07,36.2,0.51,0.52,1.33,19.37,0.12,3.8,12.91,1.18,0.5,0,0.72,0.14,5.44,71,1,8,8,1,3,1
55043,447210000,32.3,29.06,0,2.77,0.11,0.05,0.27,0.02,67.7,1.57,38.07,22.57,4.23,0.91,0,0.08,0.26,25.01,"1,425",364,123,96,122,75,0
55045,221048000,41.73,36.27,0,3.85,1.03,0.16,0.42,0,58.27,0.06,44.73,12.53,0.24,0.65,0,0.05,0.02,17.06,597,223,132,47,86,28,0
55047,90617000,49.88,36.96,0,1,11.43,0.04,0.43,0.02,50.12,0.62,37.04,11.57,0.1,0.3,0,0.19,0.3,14.41,176,69,54,24,20,33,1
55049,206691000,38.12,29.93,0,3.54,3.94,0.24,0.23,0,61.88,1.38,36.37,22,0.22,0.35,0,0.15,1.41,15.11,718,178,70,49,74,52,1
55051,6034000,NA,NA,0,2.72,0.5,NA,0.5,0,NA,0.04,NA,NA,NA,0,0,0,0,25.44,15,4,7,1,0,0,0
55053,154151000,52.17,22.53,0,1.94,0.5,15.48,8.92,2.8,47.83,3.33,30.63,10.6,2.71,0.23,0,0.12,0.21,16.5,363,135,84,54,60,29,2
55055,305289000,32.27,22.48,0,1.09,1.49,0.11,7.07,0.01,67.73,36.05,20.49,9.32,0.43,0.07,0,1.3,0.07,15.63,343,88,109,53,47,31,6
55057,116756000,55.78,28.86,0,1.35,5.1,18.83,1.61,0.03,44.22,1.15,34.5,8.06,0.3,0.11,0,0.04,0.06,11.42,277,61,32,12,22,11,0
55059,59852000,67.4,39.41,0,1.6,3.55,0.83,22.01,0,32.6,0.12,23.28,5.14,0.19,0.5,0,1.16,2.21,9.85,104,21,49,22,26,20,3
55061,314250000,16.77,7.51,0,2,0.17,0.07,7,0.02,83.23,0.01,70.75,11.93,0.4,0,0,0.1,0.04,27.73,306,143,37,22,3,2,3
55063,74615000,37.58,33.02,0,3.26,0.35,0.3,0.51,0.15,62.42,1.38,44.94,12.62,2.81,0.26,0,0.3,0.11,18.06,288,76,42,27,34,15,1
55065,301493000,37.99,34.08,0,3.05,0.35,0.02,0.34,0.01,62.01,1,38.98,19.23,1.14,1.48,0,0.06,0.12,21.68,735,227,84,76,98,37,0
55067,102235000,58.37,8.12,0,3.18,46.13,0.24,0.24,0.46,41.63,0.02,30.96,8,0.84,0.05,0,0.01,1.75,15.88,164,42,25,15,11,6,4
55069,36993000,44.7,11.76,0,8.66,3.34,1.94,15.31,3.7,55.3,2.3,37.87,12.34,0.6,0.95,0,0.08,1.16,22.92,175,38,40,21,10,6,0
55071,309110000,14.73,11.06,0,1.87,1.19,0.1,0.51,0.01,85.27,0.96,73.96,9.45,0.05,0.17,0,0.07,0.61,32.67,462,201,80,61,73,31,1
55073,413595000,24.42,13.83,0,3.49,6.33,0.13,0.53,0.11,75.58,0.16,63.58,11.37,0.04,0.05,0,0.08,0.29,25.99,"1,113",533,184,75,71,50,3
55075,116012000,20.57,12.11,0,1.53,4.57,0.51,1.25,0.6,79.43,0.05,62.43,15.83,0.09,0.02,0,0.1,0.9,27.33,248,61,50,31,28,9,0
55077,71475000,51.24,28.35,0,3.96,16.2,0.14,1.94,0.65,48.76,0.35,37.01,10.91,0.17,0.05,0,0.1,0.12,17.16,182,33,48,28,22,21,7
55078,28000,NA,NA,0,NA,18,0,0,0,NA,NA,0,NA,0,0,0,0,0,2.39,1,0,1,0,0,0,1
55079,6798000,96.17,16.67,0,0.45,18.64,2,58.41,0,3.83,0.99,0,0.97,0.99,0.39,0,0,0.19,2.39,7,0,7,1,3,0,1
55081,202741000,34.79,16.66,0,2.58,0.41,14.97,0.18,0,65.21,2.9,49.12,12.19,0.1,0.57,0,0.2,0.13,25.59,795,274,170,67,84,94,1
55083,145892000,29.68,21.03,0,4.81,2.54,0.16,0.82,0.31,70.32,0.2,58.82,10.87,0.09,0.04,0,0.02,0.28,17.45,345,113,51,41,30,8,1
55085,12630000,91.52,3.67,0,6.28,42,30,9.37,0.2,8.48,0.07,0,2.04,0.33,0.15,0,2.65,3.24,3.96,45,0,11,15,6,2,1
55087,263729000,27.3,21.16,0,1.36,1.37,0.12,3.28,0.01,72.7,0.05,55.58,16.73,0.13,0.11,0,0.04,0.06,17.22,461,168,77,51,17,24,1
55089,75225000,25.21,13.65,0,2.16,1.48,3.02,4.73,0.16,74.79,0.8,45.92,27.31,0.04,0.2,0,0.04,0.48,16.04,101,40,18,14,10,6,0
55091,72313000,33.67,27.89,0,4.67,0.53,0.19,0.19,0.2,66.33,0.02,49.76,16.16,0.01,0.22,0,0.15,0.01,18.53,182,54,35,13,27,16,0
55093,149366000,45.95,40.05,0,3.48,0.5,0.36,1.53,0.03,54.05,0.03,39.01,14.2,0.26,0.16,0,0.27,0.1,15.68,536,121,87,38,67,22,5
55095,138287000,37.56,29.39,0,3.04,2.97,0.15,1.87,0.14,62.44,6.46,45.61,8.95,0.7,0.5,0,0.17,0.05,14.19,501,115,101,40,81,41,4
55097,280518000,73.44,12.37,0,1.78,56.52,2.13,0.53,0.11,26.56,0.17,15.16,9.69,0.3,0.99,0,0.02,0.23,13.46,416,98,119,56,46,22,3
55099,25802000,16.7,1.4,0,7.66,0.06,5,0.4,2.18,83.3,0.07,69.68,12.56,0.16,0.51,0,0.07,0.25,26.91,180,52,41,14,14,16,2
55101,86441000,74.81,45.16,0,1.28,15.89,1.79,10.65,0.03,25.19,4.88,14.21,4.55,0.63,0.2,0,0.36,0.36,5.97,157,22,82,37,43,15,0
55103,136651000,22.46,17.33,0,3.72,0.31,0.95,0.11,0.04,77.54,0.9,47.88,25.86,2.41,0.35,0,0.08,0.06,21.9,519,104,52,27,50,32,2
55105,294450000,55.97,45.66,0,0.94,2.23,0.17,6.89,0.04,44.03,2.89,26.95,11.62,2,0.43,0,0.06,0.07,9.84,478,80,112,73,101,35,3
55107,53784000,24.77,18.45,0,5.85,0.13,0.06,0.28,0,75.23,0.06,63.05,10.97,0.08,1,0,0.03,0.05,18.68,308,99,43,27,22,13,0
55109,189083000,43.98,38.33,0,2.51,0.46,0.09,2.42,0.17,56.02,3.85,42.75,8.52,0.48,0.09,0,0.16,0.18,12.2,556,138,101,44,56,40,6
55111,188459000,37.17,31.56,0,3.37,1.19,0.3,0.74,0.01,62.83,0.75,39.82,13.35,8.33,0.33,0,0.1,0.15,24.86,659,173,101,46,70,22,6
55113,21891000,41.61,17.07,0,5.5,0.03,12.65,6.07,0.3,58.39,0.1,51.15,6.28,0.11,0.22,0,0.12,0.41,17.27,57,15,19,5,23,6,1
55115,250410000,20.91,15.97,0,3.95,0.27,0.07,0.26,0.38,79.09,0.29,62.79,15.27,0.07,0.29,0,0.1,0.27,23.83,553,272,81,40,32,18,0
55117,213428000,22.56,18.9,0,1.69,0.73,0.21,1.01,0.03,77.44,0.5,49.51,17.69,0.12,0.07,0,0.06,9.49,22.16,391,133,64,51,47,28,5
55119,112980000,24.55,18.27,0,5.22,0.3,0.1,0.32,0.35,75.45,3.73,51.24,8.15,0.08,0.31,0,0.05,11.89,17.98,498,210,70,46,28,34,1
55121,291117000,24.84,20.84,0,2.24,0.63,1.04,0.04,0.05,75.16,33.68,32.47,7.8,0.36,0.14,0,0.36,0.35,19.13,513,145,147,31,51,26,2
55123,181543000,34.07,25.22,0,4.9,2.72,0.48,0.73,0.02,65.93,4.49,40.45,18.89,0.28,0.75,0,0.29,0.78,18.75,"1,075",338,233,75,131,102,4
55125,6958000,97.29,5,0,0.8,29.21,60.28,2,0,2.71,0.15,0,1.34,0.5,0.5,0,0.1,0.12,0,20,0,16,1,2,2,1
55127,167371000,46.09,40.3,0,1.11,1.81,0.53,2.16,0.17,53.91,0.07,33.04,17.11,2.14,1.11,0,0.25,0.19,8.93,272,68,83,31,90,33,1
55129,30275000,32.75,22.96,0,3.37,0.17,5.36,0.72,0.17,67.25,13.45,41.63,11.43,0.07,0.46,0,0.19,0.02,17.88,142,17,74,10,31,15,1
55131,157444000,43.38,18.55,0,2.27,1.8,0.61,19.87,0.28,56.62,1.1,39.95,15.13,0.07,0.03,0,0.02,0.32,26.36,221,85,57,24,18,8,3
55133,51054000,73.94,49.81,0,3.29,1.66,0.1,18.66,0.42,26.06,1.73,11.72,10.39,0.8,0.09,0,0.76,0.57,9.89,126,22,64,13,36,21,1
55135,152089000,24.79,20.02,0,2.07,2.07,0.23,0.21,0.19,75.21,0.08,63.02,11.63,0.1,0.13,0,0.05,0.2,19.63,440,147,55,25,42,17,4
55137,126702000,68.43,16.63,0,1.35,46.19,0.16,2.17,1.92,31.57,0.04,23.49,5.25,0.16,0.52,0,0.12,1.99,9.45,180,37,72,23,51,14,1
55139,122219000,39.96,35.88,0,1.86,0.84,0.14,1.19,0.05,60.04,0.12,50.35,8.38,0.05,0.29,0,0.37,0.49,14.49,232,70,58,14,32,21,1
55141,141094000,40,10.96,0,2.19,0.06,26.13,0.59,0.07,60,0.11,50.47,8.77,0.05,0.08,0,0.16,0.36,19.3,499,183,119,41,30,40,1
